id_rec_arrec_detalhe,ano_exercicio,ds_municipio,ds_orgao,mes_referencia,ds_poder,ds_fonte_recurso,ds_cd_aplicacao_fixo,ds_cd_aplicacao_variavel,ds_categoria,ds_subcategoria,ds_fonte,ds_rubrica,ds_alinea,ds_subalinea,vl_arrecadacao,data_atualizacao
25799844,2016,Santos,PREFEITURA MUNICIPAL DE SANTOS,1,EXECUTIVO,01 - TESOURO,100 - GERAL TOTAL,00 - CÓDIGO DE APLICAÇÃO NÃO CONTÉM/INFORMOU PARTE VARIÁVEL,10000000 - RECEITAS CORRENTES,11000000 - RECEITA TRIBUTÁRIA,11100000 - IMPOSTOS,11130000 - IMPOSTOS SOBRE A PRODUÇÃO E A CIRCULAÇÃO,11130500 - IMPOSTO SOBRE SERVIÇOS DE QUALQUER NATUREZA,,943079.03,2017-03-29 03:18:24.467202
25801166,2016,Santos,PREFEITURA MUNICIPAL DE SANTOS,5,EXECUTIVO,01 - TESOURO,100 - GERAL TOTAL,00 - CÓDIGO DE APLICAÇÃO NÃO CONTÉM/INFORMOU PARTE VARIÁVEL,10000000 - RECEITAS CORRENTES,19000000 - OUTRAS RECEITAS CORRENTES,19900000 - RECEITAS CORRENTES DIVERSAS,19900000 - RECEITAS CORRENTES DIVERSAS,19909900 - OUTRAS RECEITAS,19909999 - OUTRAS RECEITAS,15941.94,2017-03-29 03:18:24.721866
25800277,2016,Santos,PREFEITURA MUNICIPAL DE SANTOS,2,EXECUTIVO,01 - TESOURO,100 - GERAL TOTAL,00 - CÓDIGO DE APLICAÇÃO NÃO CONTÉM/INFORMOU PARTE VARIÁVEL,10000000 - RECEITAS CORRENTES,13000000 - RECEITA PATRIMONIAL,13300000 - RECEITA DE CONCESSÕES E PERMISSÕES,13330000 - RECEITA DE CONCESSÕES E PERMISSÕES - DIREITOS DE USO DE BENS PÚBLICOS,13339900 - OUTRAS RECEITAS DE CONCESSÕES E PERMISSÕES - DIREITOS DE USO DE BENS PÚBLICOS,,804.66,2017-03-29 03:18:24.593298
25799851,2016,Santos,PREFEITURA MUNICIPAL DE SANTOS,1,EXECUTIVO,01 - TESOURO,100 - GERAL TOTAL,00 - CÓDIGO DE APLICAÇÃO NÃO CONTÉM/INFORMOU PARTE VARIÁVEL,10000000 - RECEITAS CORRENTES,11000000 - RECEITA TRIBUTÁRIA,11200000 - TAXAS,11210000 - TAXAS PELO EXERCÍCIO DO PODER DE POLICIA,11219900 - OUTRAS TAXAS PELO EXERCÍCIO DE PODER DE POLÍCIA,,4125.87,2017-03-29 03:18:24.467202
25801160,2016,Santos,PREFEITURA MUNICIPAL DE SANTOS,5,EXECUTIVO,01 - TESOURO,100 - GERAL TOTAL,00 - CÓDIGO DE APLICAÇÃO NÃO CONTÉM/INFORMOU PARTE VARIÁVEL,10000000 - RECEITAS CORRENTES,19000000 - OUTRAS RECEITAS CORRENTES,19300000 - RECEITA DA DÍVIDA ATIVA,19320000 - RECEITA DA DÍVIDA ATIVA NÃO TRIBUTÁRIA,19329900 - RECEITA DA DÍVIDA ATIVA NÃO TRIBUTÁRIA DE OUTRAS RECEITAS,19329901 - RECEITA DA DÍVIDA ATIVA NÃO-TRIBUTÁRIA DE OUTRAS RECEITAS - PRINCIPAL,14786.28,2017-03-29 03:18:24.721866
25800639,2016,Santos,PREFEITURA MUNICIPAL DE SANTOS,4,EXECUTIVO,01 - TESOURO,100 - GERAL TOTAL,00 - CÓDIGO DE APLICAÇÃO NÃO CONTÉM/INFORMOU PARTE VARIÁVEL,10000000 - RECEITAS CORRENTES,11000000 - RECEITA TRIBUTÁRIA,11200000 - TAXAS,11220000 - TAXAS PELA PRESTAÇÃO DE SERVIÇOS,11229900 - OUTRAS TAXAS PELA PRESTAÇÃO DE SERVIÇOS,,19833.71,2017-03-29 03:18:24.593298
25800637,2016,Santos,PREFEITURA MUNICIPAL DE SANTOS,4,EXECUTIVO,01 - TESOURO,100 - GERAL TOTAL,00 - CÓDIGO DE APLICAÇÃO NÃO CONTÉM/INFORMOU PARTE VARIÁVEL,10000000 - RECEITAS CORRENTES,11000000 - RECEITA TRIBUTÁRIA,11200000 - TAXAS,11220000 - TAXAS PELA PRESTAÇÃO DE SERVIÇOS,11229000 - TAXA DE LIMPEZA PÚBLICA,,25695.73,2017-03-29 03:18:24.593298
25800635,2016,Santos,PREFEITURA MUNICIPAL DE SANTOS,4,EXECUTIVO,01 - TESOURO,100 - GERAL TOTAL,00 - CÓDIGO DE APLICAÇÃO NÃO CONTÉM/INFORMOU PARTE VARIÁVEL,10000000 - RECEITAS CORRENTES,11000000 - RECEITA TRIBUTÁRIA,11200000 - TAXAS,11220000 - TAXAS PELA PRESTAÇÃO DE SERVIÇOS,11222800 - TAXA DE CEMITÉRIOS,,98169.61,2017-03-29 03:18:24.593298
25800631,2016,Santos,PREFEITURA MUNICIPAL DE SANTOS,4,EXECUTIVO,01 - TESOURO,100 - GERAL TOTAL,00 - CÓDIGO DE APLICAÇÃO NÃO CONTÉM/INFORMOU PARTE VARIÁVEL,10000000 - RECEITAS CORRENTES,11000000 - RECEITA TRIBUTÁRIA,11200000 - TAXAS,11210000 - TAXAS PELO EXERCÍCIO DO PODER DE POLICIA,11213100 - TAXA DE UTILIZAÇÃO DE ÁREA DE DOMÍNIO PÚBLICO,,32893.69,2017-03-29 03:18:24.593298
25800630,2016,Santos,PREFEITURA MUNICIPAL DE SANTOS,4,EXECUTIVO,01 - TESOURO,100 - GERAL TOTAL,00 - CÓDIGO DE APLICAÇÃO NÃO CONTÉM/INFORMOU PARTE VARIÁVEL,10000000 - RECEITAS CORRENTES,11000000 - RECEITA TRIBUTÁRIA,11200000 - TAXAS,11210000 - TAXAS PELO EXERCÍCIO DO PODER DE POLICIA,11212900 - TAXA DE LICENÇA PARA EXECUÇÃO DE OBRAS,,8728.82,2017-03-29 03:18:24.593298
25800627,2016,Santos,PREFEITURA MUNICIPAL DE SANTOS,4,EXECUTIVO,01 - TESOURO,100 - GERAL TOTAL,00 - CÓDIGO DE APLICAÇÃO NÃO CONTÉM/INFORMOU PARTE VARIÁVEL,10000000 - RECEITAS CORRENTES,11000000 - RECEITA TRIBUTÁRIA,11200000 - TAXAS,11210000 - TAXAS PELO EXERCÍCIO DO PODER DE POLICIA,11212600 - TAXA DE PUBLICIDADE COMERCIAL,,28822.14,2017-03-29 03:18:24.593298
25800625,2016,Santos,PREFEITURA MUNICIPAL DE SANTOS,4,EXECUTIVO,01 - TESOURO,100 - GERAL TOTAL,00 - CÓDIGO DE APLICAÇÃO NÃO CONTÉM/INFORMOU PARTE VARIÁVEL,10000000 - RECEITAS CORRENTES,11000000 - RECEITA TRIBUTÁRIA,11200000 - TAXAS,11210000 - TAXAS PELO EXERCÍCIO DO PODER DE POLICIA,11212500 - TAXA DE LICENÇA PARA FUNCIONAMENTO DE ESTABELECIMENTOS COMERCIAIS, INDÚSTRIAS E PRESTADORAS DE SERVIÇOS,51481.63,2017-03-29 03:18:24.593298
25800624,2016,Santos,PREFEITURA MUNICIPAL DE SANTOS,4,EXECUTIVO,01 - TESOURO,100 - GERAL TOTAL,00 - CÓDIGO DE APLICAÇÃO NÃO CONTÉM/INFORMOU PARTE VARIÁVEL,10000000 - RECEITAS CORRENTES,11000000 - RECEITA TRIBUTÁRIA,11100000 - IMPOSTOS,11130000 - IMPOSTOS SOBRE A PRODUÇÃO E A CIRCULAÇÃO,11130500 - IMPOSTO SOBRE SERVIÇOS DE QUALQUER NATUREZA,,751797.00,2017-03-29 03:18:24.593298
25800617,2016,Santos,PREFEITURA MUNICIPAL DE SANTOS,4,EXECUTIVO,01 - TESOURO,100 - GERAL TOTAL,00 - CÓDIGO DE APLICAÇÃO NÃO CONTÉM/INFORMOU PARTE VARIÁVEL,10000000 - RECEITAS CORRENTES,11000000 - RECEITA TRIBUTÁRIA,11100000 - IMPOSTOS,11120000 - IMPOSTOS SOBRE O PATRIMÔNIO E A RENDA,11120200 - IMPOSTO SOBRE A PROPRIEDADE PREDIAL E TERRITORIAL URBANA,,21133369.21,2017-03-29 03:18:24.593298
25800460,2016,Santos,PREFEITURA MUNICIPAL DE SANTOS,3,EXECUTIVO,01 - TESOURO,100 - GERAL TOTAL,00 - CÓDIGO DE APLICAÇÃO NÃO CONTÉM/INFORMOU PARTE VARIÁVEL,10000000 - RECEITAS CORRENTES,13000000 - RECEITA PATRIMONIAL,13200000 - RECEITAS DE VALORES MOBILIÁRIOS,13250000 - REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS,13250100 - REMUNERAÇÃO DE DEPÓSITOS DE RECURSOS VINCULADOS,13250103 - RECEITA DE REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS DE RECURSOS VINCULADOS - FUNDO DE SAÚDE,207.16,2017-03-29 03:18:24.593298
25801156,2016,Santos,PREFEITURA MUNICIPAL DE SANTOS,5,EXECUTIVO,01 - TESOURO,100 - GERAL TOTAL,00 - CÓDIGO DE APLICAÇÃO NÃO CONTÉM/INFORMOU PARTE VARIÁVEL,10000000 - RECEITAS CORRENTES,19000000 - OUTRAS RECEITAS CORRENTES,19300000 - RECEITA DA DÍVIDA ATIVA,19310000 - RECEITA DA DÍVIDA ATIVA TRIBUTÁRIA,19311100 - RECEITA DA DÍVIDA ATIVA DO IMPOSTO SOBRE A PROPRIEDADE PREDIAL E TERRITORIAL URBANA - IPTU,,1614649.53,2017-03-29 03:18:24.721866
25801151,2016,Santos,PREFEITURA MUNICIPAL DE SANTOS,5,EXECUTIVO,01 - TESOURO,100 - GERAL TOTAL,00 - CÓDIGO DE APLICAÇÃO NÃO CONTÉM/INFORMOU PARTE VARIÁVEL,10000000 - RECEITAS CORRENTES,19000000 - OUTRAS RECEITAS CORRENTES,19200000 - INDENIZAÇÕES E RESTITUIÇÕES,19220000 - RESTITUIÇÕES,19229900 - OUTRAS RESTITUIÇÕES,,229846.89,2017-03-29 03:18:24.721866
25800601,2016,Santos,PREFEITURA MUNICIPAL DE SANTOS,3,EXECUTIVO,01 - TESOURO,100 - GERAL TOTAL,00 - CÓDIGO DE APLICAÇÃO NÃO CONTÉM/INFORMOU PARTE VARIÁVEL,10000000 - RECEITAS CORRENTES,19000000 - OUTRAS RECEITAS CORRENTES,19900000 - RECEITAS CORRENTES DIVERSAS,19900000 - RECEITAS CORRENTES DIVERSAS,19909900 - OUTRAS RECEITAS,19909999 - OUTRAS RECEITAS,35063.98,2017-03-29 03:18:24.593298
25799850,2016,Santos,PREFEITURA MUNICIPAL DE SANTOS,1,EXECUTIVO,01 - TESOURO,100 - GERAL TOTAL,00 - CÓDIGO DE APLICAÇÃO NÃO CONTÉM/INFORMOU PARTE VARIÁVEL,10000000 - RECEITAS CORRENTES,11000000 - RECEITA TRIBUTÁRIA,11200000 - TAXAS,11210000 - TAXAS PELO EXERCÍCIO DO PODER DE POLICIA,11213100 - TAXA DE UTILIZAÇÃO DE ÁREA DE DOMÍNIO PÚBLICO,,270607.55,2017-03-29 03:18:24.467202
25801148,2016,Santos,PREFEITURA MUNICIPAL DE SANTOS,5,EXECUTIVO,01 - TESOURO,100 - GERAL TOTAL,00 - CÓDIGO DE APLICAÇÃO NÃO CONTÉM/INFORMOU PARTE VARIÁVEL,10000000 - RECEITAS CORRENTES,19000000 - OUTRAS RECEITAS CORRENTES,19100000 - MULTAS E JUROS DE MORA,19190000 - MULTAS DE OUTRAS ORIGENS,19199900 - OUTRAS MULTAS,,23052.26,2017-03-29 03:18:24.721866
25800814,2016,Santos,PREFEITURA MUNICIPAL DE SANTOS,4,EXECUTIVO,01 - TESOURO,100 - GERAL TOTAL,00 - CÓDIGO DE APLICAÇÃO NÃO CONTÉM/INFORMOU PARTE VARIÁVEL,10000000 - RECEITAS CORRENTES,13000000 - RECEITA PATRIMONIAL,13200000 - RECEITAS DE VALORES MOBILIÁRIOS,13250000 - REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS,13250200 - REMUNERAÇÃO DE DEPÓSITOS DE RECURSOS NÃO VINCULADOS,13250299 - REMUNERAÇÃO DE OUTROS DEPÓSITOS DE RECURSOS NÃO VINCULADOS,4137.62,2017-03-29 03:18:24.593298
25800598,2016,Santos,PREFEITURA MUNICIPAL DE SANTOS,3,EXECUTIVO,01 - TESOURO,100 - GERAL TOTAL,00 - CÓDIGO DE APLICAÇÃO NÃO CONTÉM/INFORMOU PARTE VARIÁVEL,10000000 - RECEITAS CORRENTES,19000000 - OUTRAS RECEITAS CORRENTES,19300000 - RECEITA DA DÍVIDA ATIVA,19320000 - RECEITA DA DÍVIDA ATIVA NÃO TRIBUTÁRIA,19329900 - RECEITA DA DÍVIDA ATIVA NÃO TRIBUTÁRIA DE OUTRAS RECEITAS,19329901 - RECEITA DA DÍVIDA ATIVA NÃO-TRIBUTÁRIA DE OUTRAS RECEITAS - PRINCIPAL,33235.53,2017-03-29 03:18:24.593298
25800820,2016,Santos,PREFEITURA MUNICIPAL DE SANTOS,4,EXECUTIVO,01 - TESOURO,100 - GERAL TOTAL,00 - CÓDIGO DE APLICAÇÃO NÃO CONTÉM/INFORMOU PARTE VARIÁVEL,10000000 - RECEITAS CORRENTES,13000000 - RECEITA PATRIMONIAL,13300000 - RECEITA DE CONCESSÕES E PERMISSÕES,13330000 - RECEITA DE CONCESSÕES E PERMISSÕES - DIREITOS DE USO DE BENS PÚBLICOS,13339900 - OUTRAS RECEITAS DE CONCESSÕES E PERMISSÕES - DIREITOS DE USO DE BENS PÚBLICOS,,669.38,2017-03-29 03:18:24.593298
25800822,2016,Santos,PREFEITURA MUNICIPAL DE SANTOS,4,EXECUTIVO,01 - TESOURO,100 - GERAL TOTAL,00 - CÓDIGO DE APLICAÇÃO NÃO CONTÉM/INFORMOU PARTE VARIÁVEL,10000000 - RECEITAS CORRENTES,16000000 - RECEITA DE SERVIÇOS,16000000 - RECEITA DE SERVIÇOS,16000000 - RECEITA DE SERVIÇOS,16001300 - SERVIÇOS ADMINISTRATIVOS,16001399 - OUTROS SERVIÇOS ADMINISTRATIVOS,1076.32,2017-03-29 03:18:24.593298
25801144,2016,Santos,PREFEITURA MUNICIPAL DE SANTOS,5,EXECUTIVO,01 - TESOURO,100 - GERAL TOTAL,00 - CÓDIGO DE APLICAÇÃO NÃO CONTÉM/INFORMOU PARTE VARIÁVEL,10000000 - RECEITAS CORRENTES,19000000 - OUTRAS RECEITAS CORRENTES,19100000 - MULTAS E JUROS DE MORA,19130000 - MULTAS E JUROS DE MORA DA DIVIDA ATIVA DOS TRIBUTOS,19139900 - MULTAS E JUROS DE MORA DA DÍVIDA ATIVA DE OUTROS TRIBUTOS,,75.43,2017-03-29 03:18:24.721866
25799849,2016,Santos,PREFEITURA MUNICIPAL DE SANTOS,1,EXECUTIVO,01 - TESOURO,100 - GERAL TOTAL,00 - CÓDIGO DE APLICAÇÃO NÃO CONTÉM/INFORMOU PARTE VARIÁVEL,10000000 - RECEITAS CORRENTES,11000000 - RECEITA TRIBUTÁRIA,11200000 - TAXAS,11210000 - TAXAS PELO EXERCÍCIO DO PODER DE POLICIA,11212900 - TAXA DE LICENÇA PARA EXECUÇÃO DE OBRAS,,144677.55,2017-03-29 03:18:24.467202
25800595,2016,Santos,PREFEITURA MUNICIPAL DE SANTOS,3,EXECUTIVO,01 - TESOURO,100 - GERAL TOTAL,00 - CÓDIGO DE APLICAÇÃO NÃO CONTÉM/INFORMOU PARTE VARIÁVEL,10000000 - RECEITAS CORRENTES,19000000 - OUTRAS RECEITAS CORRENTES,19300000 - RECEITA DA DÍVIDA ATIVA,19310000 - RECEITA DA DÍVIDA ATIVA TRIBUTÁRIA,19319900 - RECEITA DA DÍVIDA ATIVA DE OUTROS TRIBUTOS,19319901 - RECEITA DA DÍVIDA ATIVA DE OUTROS TRIBUTOS - PRINCIPAL,27103.35,2017-03-29 03:18:24.593298
25800833,2016,Santos,PREFEITURA MUNICIPAL DE SANTOS,4,EXECUTIVO,01 - TESOURO,100 - GERAL TOTAL,00 - CÓDIGO DE APLICAÇÃO NÃO CONTÉM/INFORMOU PARTE VARIÁVEL,10000000 - RECEITAS CORRENTES,17000000 - TRANSFERÊNCIAS CORRENTES,17200000 - TRANSFERÊNCIAS INTERGOVERNAMENTAIS,17210000 - TRANSFERÊNCIAS DA UNIÃO,17213300 - TRANSFERÊNCIA DE RECURSOS DO SISTEMA ÚNICO DE SAÚDE - SUS - REPASSE FUNDO A FUNDO,,863988.22,2017-03-29 03:18:24.593298
25800035,2016,Santos,PREFEITURA MUNICIPAL DE SANTOS,1,EXECUTIVO,01 - TESOURO,100 - GERAL TOTAL,00 - CÓDIGO DE APLICAÇÃO NÃO CONTÉM/INFORMOU PARTE VARIÁVEL,10000000 - RECEITAS CORRENTES,17000000 - TRANSFERÊNCIAS CORRENTES,17200000 - TRANSFERÊNCIAS INTERGOVERNAMENTAIS,17210000 - TRANSFERÊNCIAS DA UNIÃO,17213300 - TRANSFERÊNCIA DE RECURSOS DO SISTEMA ÚNICO DE SAÚDE - SUS - REPASSE FUNDO A FUNDO,,10475463.29,2017-03-29 03:18:24.593298
25800592,2016,Santos,PREFEITURA MUNICIPAL DE SANTOS,3,EXECUTIVO,01 - TESOURO,100 - GERAL TOTAL,00 - CÓDIGO DE APLICAÇÃO NÃO CONTÉM/INFORMOU PARTE VARIÁVEL,10000000 - RECEITAS CORRENTES,19000000 - OUTRAS RECEITAS CORRENTES,19300000 - RECEITA DA DÍVIDA ATIVA,19310000 - RECEITA DA DÍVIDA ATIVA TRIBUTÁRIA,19311100 - RECEITA DA DÍVIDA ATIVA DO IMPOSTO SOBRE A PROPRIEDADE PREDIAL E TERRITORIAL URBANA - IPTU,,1961524.30,2017-03-29 03:18:24.593298
25800587,2016,Santos,PREFEITURA MUNICIPAL DE SANTOS,3,EXECUTIVO,01 - TESOURO,100 - GERAL TOTAL,00 - CÓDIGO DE APLICAÇÃO NÃO CONTÉM/INFORMOU PARTE VARIÁVEL,10000000 - RECEITAS CORRENTES,19000000 - OUTRAS RECEITAS CORRENTES,19200000 - INDENIZAÇÕES E RESTITUIÇÕES,19220000 - RESTITUIÇÕES,19229900 - OUTRAS RESTITUIÇÕES,,301079.87,2017-03-29 03:18:24.593298
25800847,2016,Santos,PREFEITURA MUNICIPAL DE SANTOS,4,EXECUTIVO,01 - TESOURO,100 - GERAL TOTAL,00 - CÓDIGO DE APLICAÇÃO NÃO CONTÉM/INFORMOU PARTE VARIÁVEL,10000000 - RECEITAS CORRENTES,17000000 - TRANSFERÊNCIAS CORRENTES,17200000 - TRANSFERÊNCIAS INTERGOVERNAMENTAIS,17220000 - TRANSFERÊNCIAS DOS ESTADOS,17223300 - TRANSFERÊNCIA DE RECURSOS DO ESTADO PARA PROGRAMAS DE SAÚDE - REPASSE FUNDO A FUNDO,,52137.00,2017-03-29 03:18:24.593298
25800852,2016,Santos,PREFEITURA MUNICIPAL DE SANTOS,4,EXECUTIVO,01 - TESOURO,100 - GERAL TOTAL,00 - CÓDIGO DE APLICAÇÃO NÃO CONTÉM/INFORMOU PARTE VARIÁVEL,10000000 - RECEITAS CORRENTES,17000000 - TRANSFERÊNCIAS CORRENTES,17600000 - TRANSFERÊNCIAS DE CONVÊNIOS,17620000 - TRANSFERÊNCIAS DOS ESTADOS  E DE SUAS ENTIDADES,17620100 - TRANSFERÊNCIAS CONVÊNIOS DO ESTADO PARA O SISTEMA ÚNICO DE SAÚDE - SUS,,281666.65,2017-03-29 03:18:24.593298
25801109,2016,Santos,PREFEITURA MUNICIPAL DE SANTOS,5,EXECUTIVO,01 - TESOURO,100 - GERAL TOTAL,00 - CÓDIGO DE APLICAÇÃO NÃO CONTÉM/INFORMOU PARTE VARIÁVEL,10000000 - RECEITAS CORRENTES,17000000 - TRANSFERÊNCIAS CORRENTES,17200000 - TRANSFERÊNCIAS INTERGOVERNAMENTAIS,17210000 - TRANSFERÊNCIAS DA UNIÃO,17213300 - TRANSFERÊNCIA DE RECURSOS DO SISTEMA ÚNICO DE SAÚDE - SUS - REPASSE FUNDO A FUNDO,,4788.34,2017-03-29 03:18:24.721866
25800856,2016,Santos,PREFEITURA MUNICIPAL DE SANTOS,4,EXECUTIVO,01 - TESOURO,100 - GERAL TOTAL,00 - CÓDIGO DE APLICAÇÃO NÃO CONTÉM/INFORMOU PARTE VARIÁVEL,10000000 - RECEITAS CORRENTES,19000000 - OUTRAS RECEITAS CORRENTES,19100000 - MULTAS E JUROS DE MORA,19110000 - MULTAS E JUROS DE MORA DOS TRIBUTOS,19113900 - MULTAS E JUROS DE MORA DO IMPOSTO SOBRE A TRANSMISSÃO INTER-VIVOS DE BENS IMÓVEIS - ITBI,,84461.72,2017-03-29 03:18:24.593298
25800858,2016,Santos,PREFEITURA MUNICIPAL DE SANTOS,4,EXECUTIVO,01 - TESOURO,100 - GERAL TOTAL,00 - CÓDIGO DE APLICAÇÃO NÃO CONTÉM/INFORMOU PARTE VARIÁVEL,10000000 - RECEITAS CORRENTES,19000000 - OUTRAS RECEITAS CORRENTES,19100000 - MULTAS E JUROS DE MORA,19110000 - MULTAS E JUROS DE MORA DOS TRIBUTOS,19119900 - MULTAS E JUROS DE MORA DE OUTROS TRIBUTOS,19119901 - MULTAS E JUROS DE MORA DE OUTROS TRIBUTOS,25385.18,2017-03-29 03:18:24.593298
25800585,2016,Santos,PREFEITURA MUNICIPAL DE SANTOS,3,EXECUTIVO,01 - TESOURO,100 - GERAL TOTAL,00 - CÓDIGO DE APLICAÇÃO NÃO CONTÉM/INFORMOU PARTE VARIÁVEL,10000000 - RECEITAS CORRENTES,19000000 - OUTRAS RECEITAS CORRENTES,19100000 - MULTAS E JUROS DE MORA,19190000 - MULTAS DE OUTRAS ORIGENS,19199900 - OUTRAS MULTAS,,44208.53,2017-03-29 03:18:24.593298
25800860,2016,Santos,PREFEITURA MUNICIPAL DE SANTOS,4,EXECUTIVO,01 - TESOURO,100 - GERAL TOTAL,00 - CÓDIGO DE APLICAÇÃO NÃO CONTÉM/INFORMOU PARTE VARIÁVEL,10000000 - RECEITAS CORRENTES,19000000 - OUTRAS RECEITAS CORRENTES,19100000 - MULTAS E JUROS DE MORA,19130000 - MULTAS E JUROS DE MORA DA DIVIDA ATIVA DOS TRIBUTOS,19131100 - MULTAS E JUROS DE MORA DA DÍVIDA ATIVA DO IMPOSTO SOBRE A PROPRIEDADE PREDIAL E TERRITORIAL URBANA,,445732.89,2017-03-29 03:18:24.593298
25800863,2016,Santos,PREFEITURA MUNICIPAL DE SANTOS,4,EXECUTIVO,01 - TESOURO,100 - GERAL TOTAL,00 - CÓDIGO DE APLICAÇÃO NÃO CONTÉM/INFORMOU PARTE VARIÁVEL,10000000 - RECEITAS CORRENTES,19000000 - OUTRAS RECEITAS CORRENTES,19100000 - MULTAS E JUROS DE MORA,19130000 - MULTAS E JUROS DE MORA DA DIVIDA ATIVA DOS TRIBUTOS,19131200 - MULTAS E JUROS DE MORA DA DÍVIDA ATIVA DO IMPOSTO SOBRE A TRANSMISSÃO INTER-VIVOS DE BENS IMÓVEIS - ITBI,,31187.56,2017-03-29 03:18:24.593298
25800583,2016,Santos,PREFEITURA MUNICIPAL DE SANTOS,3,EXECUTIVO,01 - TESOURO,100 - GERAL TOTAL,00 - CÓDIGO DE APLICAÇÃO NÃO CONTÉM/INFORMOU PARTE VARIÁVEL,10000000 - RECEITAS CORRENTES,19000000 - OUTRAS RECEITAS CORRENTES,19100000 - MULTAS E JUROS DE MORA,19180000 - MULTAS E JUROS DE MORA DE OUTRAS RECEITAS,19189900 - OUTRAS MULTAS E JUROS DE MORA,,2907.94,2017-03-29 03:18:24.593298
25800045,2016,Santos,PREFEITURA MUNICIPAL DE SANTOS,1,EXECUTIVO,01 - TESOURO,100 - GERAL TOTAL,00 - CÓDIGO DE APLICAÇÃO NÃO CONTÉM/INFORMOU PARTE VARIÁVEL,10000000 - RECEITAS CORRENTES,17000000 - TRANSFERÊNCIAS CORRENTES,17200000 - TRANSFERÊNCIAS INTERGOVERNAMENTAIS,17210000 - TRANSFERÊNCIAS DA UNIÃO,17213400 - TRANSFERÊNCIA DE RECURSOS DO FUNDO NACIONAL DE ASSISTÊNCIA SOCIAL - FNAS,,23784.66,2017-03-29 03:18:24.593298
25800046,2016,Santos,PREFEITURA MUNICIPAL DE SANTOS,1,EXECUTIVO,01 - TESOURO,100 - GERAL TOTAL,00 - CÓDIGO DE APLICAÇÃO NÃO CONTÉM/INFORMOU PARTE VARIÁVEL,10000000 - RECEITAS CORRENTES,17000000 - TRANSFERÊNCIAS CORRENTES,17200000 - TRANSFERÊNCIAS INTERGOVERNAMENTAIS,17210000 - TRANSFERÊNCIAS DA UNIÃO,17213500 - TRANSFERÊNCIA DE RECURSOS DO FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCAÇÃO - FNDE,17213599 - OUTRAS TRANSFERÊNCIAS DIRETAS DO FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCAÇÃO - FNDE,2820.00,2017-03-29 03:18:24.593298
25800865,2016,Santos,PREFEITURA MUNICIPAL DE SANTOS,4,EXECUTIVO,01 - TESOURO,100 - GERAL TOTAL,00 - CÓDIGO DE APLICAÇÃO NÃO CONTÉM/INFORMOU PARTE VARIÁVEL,10000000 - RECEITAS CORRENTES,19000000 - OUTRAS RECEITAS CORRENTES,19100000 - MULTAS E JUROS DE MORA,19130000 - MULTAS E JUROS DE MORA DA DIVIDA ATIVA DOS TRIBUTOS,19131300 - MULTAS E JUROS DE MORA DA DÍVIDA ATIVA DO IMPOSTO SOBRE SERVIÇOS DE QUALQUER NATUREZA - ISS,,709519.52,2017-03-29 03:18:24.593298
25800867,2016,Santos,PREFEITURA MUNICIPAL DE SANTOS,4,EXECUTIVO,01 - TESOURO,100 - GERAL TOTAL,00 - CÓDIGO DE APLICAÇÃO NÃO CONTÉM/INFORMOU PARTE VARIÁVEL,10000000 - RECEITAS CORRENTES,19000000 - OUTRAS RECEITAS CORRENTES,19100000 - MULTAS E JUROS DE MORA,19130000 - MULTAS E JUROS DE MORA DA DIVIDA ATIVA DOS TRIBUTOS,19139900 - MULTAS E JUROS DE MORA DA DÍVIDA ATIVA DE OUTROS TRIBUTOS,,127881.95,2017-03-29 03:18:24.593298
25801430,2016,Santos,PREFEITURA MUNICIPAL DE SANTOS,6,EXECUTIVO,01 - TESOURO,100 - GERAL TOTAL,00 - CÓDIGO DE APLICAÇÃO NÃO CONTÉM/INFORMOU PARTE VARIÁVEL,10000000 - RECEITAS CORRENTES,19000000 - OUTRAS RECEITAS CORRENTES,19900000 - RECEITAS CORRENTES DIVERSAS,19900000 - RECEITAS CORRENTES DIVERSAS,19909900 - OUTRAS RECEITAS,19909999 - OUTRAS RECEITAS,2404.02,2017-03-29 03:18:24.721866
25801428,2016,Santos,PREFEITURA MUNICIPAL DE SANTOS,6,EXECUTIVO,01 - TESOURO,100 - GERAL TOTAL,00 - CÓDIGO DE APLICAÇÃO NÃO CONTÉM/INFORMOU PARTE VARIÁVEL,10000000 - RECEITAS CORRENTES,19000000 - OUTRAS RECEITAS CORRENTES,19300000 - RECEITA DA DÍVIDA ATIVA,19320000 - RECEITA DA DÍVIDA ATIVA NÃO TRIBUTÁRIA,19329900 - RECEITA DA DÍVIDA ATIVA NÃO TRIBUTÁRIA DE OUTRAS RECEITAS,19329901 - RECEITA DA DÍVIDA ATIVA NÃO-TRIBUTÁRIA DE OUTRAS RECEITAS - PRINCIPAL,5294.67,2017-03-29 03:18:24.721866
